"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"S";"F";"kristi21@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Profesional";"1";2;"5-10 Km.";"Norte";39;0.8823529411764706;0.11764705882352941;"1"
"C";"M";"luke25@mineriadedatos.com.ar";160000;1;"Licenciatura";"Gesti�n";"0";3;"2-5 Km.";"Norte";51;0.8888888888888888;0.1111111111111111;"1"
"C";"F";"morgan42@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"1";2;"2-5 Km.";"Norte";49;0.0;1.0;"0"
"C";"F";"colleen8@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";2;"2-5 Km.";"Norte";50;0.29310344827586204;0.7068965517241379;"0"
"C";"F";"emily7@mineriadedatos.com.ar";70000;3;"Estudios universitarios (en curso)";"Profesional";"1";0;"5-10 Km.";"Norte";57;1.0;0.0;"1"
"S";"M";"miguel12@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"5-10 Km.";"Norte";34;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"arianna39@mineriadedatos.com.ar";60000;2;"Licenciatura";"Gesti�n";"1";0;"10+ Km.";"Norte";65;0.0;1.0;"0"
"C";"F";"nancy20@mineriadedatos.com.ar";30000;1;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";69;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"carson11@mineriadedatos.com.ar";50000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";41;0.12727272727272726;0.8727272727272727;"0"
"S";"M";"mason36@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";36;0.0;1.0;"0"
"C";"M";"dustin8@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"0";2;"5-10 Km.";"Sur";63;0.2222222222222222;0.7777777777777778;"0"
"S";"M";"elijah14@mineriadedatos.com.ar";90000;2;"Estudios universitarios (en curso)";"Profesional";"1";0;"5-10 Km.";"Norte";56;1.0;0.0;"1"
"C";"F";"cara12@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"1";0;"0-1 Km.";"Centro";70;0.5714285714285714;0.42857142857142855;"1"
"S";"F";"jill14@mineriadedatos.com.ar";10000;1;"Educaci�n secundaria";"Obrero";"0";1;"1-2 Km.";"Centro";53;0.24680851063829787;0.7531914893617021;"0"
"S";"M";"kristopher16@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Profesional";"0";2;"1-2 Km.";"Norte";52;0.3877118644067797;0.6122881355932204;"0"
"C";"M";"xavier41@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";44;0.8701298701298701;0.12987012987012986;"1"
"C";"F";"jocelyn14@mineriadedatos.com.ar";30000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";54;0.8701298701298701;0.12987012987012986;"1"
"C";"F";"emily10@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";51;0.5714285714285714;0.42857142857142855;"1"
"S";"F";"lacey21@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero";"1";1;"0-1 Km.";"Centro";47;0.7567567567567568;0.24324324324324326;"1"
"S";"F";"tiffany18@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";64;0.6190476190476191;0.38095238095238093;"1"
"C";"M";"cory19@mineriadedatos.com.ar";40000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";46;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"ryan37@mineriadedatos.com.ar";110000;1;"Estudios de postgrado";"Gesti�n";"1";1;"1-2 Km.";"Norte";79;0.38392857142857145;0.6160714285714286;"0"
"C";"M";"frank17@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";51;0.0;1.0;"0"
"S";"F";"olivia58@mineriadedatos.com.ar";70000;1;"Estudios de postgrado";"Profesional";"0";1;"0-1 Km.";"Norte";53;0.9285714285714286;0.07142857142857142;"1"
"S";"F";"isabel20@mineriadedatos.com.ar";120000;2;"Licenciatura";"Gesti�n";"0";4;"1-2 Km.";"Norte";47;0.375;0.625;"0"
"C";"M";"fernando51@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"brandi2@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";52;0.5;0.5;"1"
"C";"F";"katelyn42@mineriadedatos.com.ar";70000;4;"Estudios de postgrado";"Gesti�n";"1";2;"5-10 Km.";"Norte";79;0.7333333333333333;0.26666666666666666;"1"
"S";"F";"lacey25@mineriadedatos.com.ar";80000;0;"Licenciatura";"Profesional";"1";3;"10+ Km.";"Sur";41;0.125;0.875;"0"
"C";"F";"sara46@mineriadedatos.com.ar";30000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";56;0.0;1.0;"0"
"C";"F";"veronica20@mineriadedatos.com.ar";40000;2;"Licenciatura";"Gesti�n";"1";2;"5-10 Km.";"Sur";66;0.36666666666666664;0.6333333333333333;"0"
"C";"M";"brian29@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";49;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"chase2@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Norte";64;0.0;1.0;"0"
"S";"F";"taylor61@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Obrero especializado";"0";0;"0-1 Km.";"Norte";46;0.0;1.0;"0"
"C";"M";"caleb6@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";39;0.10526315789473684;0.8947368421052632;"0"
"C";"M";"dalton2@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";46;0.0;1.0;"0"
"S";"M";"jeremiah18@mineriadedatos.com.ar";160000;1;"Licenciatura";"Gesti�n";"0";4;"0-1 Km.";"Norte";50;0.0;1.0;"0"
"C";"F";"jessica34@mineriadedatos.com.ar";70000;4;"Estudios universitarios (en curso)";"Profesional";"0";1;"1-2 Km.";"Norte";62;0.0;1.0;"0"
"C";"M";"carl14@mineriadedatos.com.ar";100000;1;"Licenciatura";"Gesti�n";"1";3;"2-5 Km.";"Sur";54;0.0;1.0;"0"
"C";"F";"alexis14@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";55;0.3877118644067797;0.6122881355932204;"0"
"C";"M";"leonard1@mineriadedatos.com.ar";130000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"0-1 Km.";"Centro";56;1.0;0.0;"1"
"C";"F";"mary27@mineriadedatos.com.ar";100000;3;"Licenciatura";"Gesti�n";"1";3;"1-2 Km.";"Norte";44;0.08333333333333333;0.9166666666666666;"0"
"C";"F";"michele34@mineriadedatos.com.ar";40000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";44;0.9545454545454546;0.045454545454545456;"1"
"C";"F";"jill19@mineriadedatos.com.ar";150000;4;"Educaci�n secundaria";"Gesti�n";"1";4;"10+ Km.";"Centro";64;0.0;1.0;"0"
"C";"F";"diane14@mineriadedatos.com.ar";90000;2;"Licenciatura";"Profesional";"1";0;"0-1 Km.";"Sur";43;0.9655172413793104;0.034482758620689655;"1"
"C";"F";"destiny51@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"1-2 Km.";"Norte";55;0.16666666666666666;0.8333333333333334;"0"
"S";"M";"hector21@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"1";2;"5-10 Km.";"Sur";75;0.0;1.0;"0"
"S";"M";"danny15@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"1";1;"5-10 Km.";"Sur";47;1.0;0.0;"1"
"S";"F";"shawna11@mineriadedatos.com.ar";10000;1;"Educaci�n secundaria";"Obrero";"1";0;"2-5 Km.";"Sur";36;1.0;0.0;"1"
"C";"F";"emma14@mineriadedatos.com.ar";10000;2;"Educaci�n secundaria";"Obrero";"0";1;"0-1 Km.";"Centro";45;0.043478260869565216;0.9565217391304348;"0"
"C";"M";"marcus52@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";1;"1-2 Km.";"Norte";59;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"aaron30@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";43;0.375;0.625;"0"
"C";"M";"logan56@mineriadedatos.com.ar";90000;0;"Estudios universitarios (en curso)";"Profesional";"1";1;"10+ Km.";"Norte";50;0.16363636363636364;0.8363636363636363;"0"
"S";"F";"deborah19@mineriadedatos.com.ar";120000;4;"Educaci�n secundaria";"Gesti�n";"1";3;"10+ Km.";"Centro";63;0.034482758620689655;0.9655172413793104;"0"
"C";"M";"sebastian6@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";40;0.2926829268292683;0.7073170731707317;"0"
"C";"F";"brooke13@mineriadedatos.com.ar";80000;2;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";43;0.9285714285714286;0.07142857142857142;"1"
"C";"F";"savannah17@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"0";1;"2-5 Km.";"Centro";60;0.5;0.5;"1"
"S";"M";"derrick13@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"1";2;"0-1 Km.";"Centro";49;0.0;1.0;"0"
"C";"M";"nathan14@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Profesional";"0";2;"1-2 Km.";"Norte";69;0.16666666666666666;0.8333333333333334;"0"
"S";"F";"miranda19@mineriadedatos.com.ar";120000;1;"Estudios universitarios (en curso)";"Profesional";"1";4;"5-10 Km.";"Norte";51;0.7272727272727273;0.2727272727272727;"1"
"S";"F";"margaret19@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";36;0.24680851063829787;0.7531914893617021;"0"
"S";"M";"seth39@mineriadedatos.com.ar";30000;1;"Estudios universitarios (en curso)";"Administrativo";"0";1;"2-5 Km.";"Centro";50;0.0;1.0;"0"
"C";"F";"alicia0@mineriadedatos.com.ar";150000;0;"Educaci�n secundaria (en curso)";"Profesional";"1";4;"10+ Km.";"Sur";41;0.5776173285198556;0.4223826714801444;"1"
"C";"M";"micheal17@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Centro";44;0.8701298701298701;0.12987012987012986;"1"
"S";"M";"ronnie17@mineriadedatos.com.ar";110000;2;"Estudios universitarios (en curso)";"Profesional";"1";4;"5-10 Km.";"Centro";57;0.6363636363636364;0.36363636363636365;"1"
"S";"M";"christopher6@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"1-2 Km.";"Centro";33;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"jordyn2@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";37;0.15151515151515152;0.8484848484848485;"0"
"C";"M";"omar6@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria";"Gesti�n";"1";3;"10+ Km.";"Sur";42;0.5776173285198556;0.4223826714801444;"1"
"S";"M";"david77@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Administrativo";"0";2;"0-1 Km.";"Norte";38;0.07692307692307693;0.9230769230769231;"0"
"S";"M";"derek15@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";51;0.3333333333333333;0.6666666666666666;"0"
"S";"M";"marcus34@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";34;0.8823529411764706;0.11764705882352941;"1"
"C";"F";"holly4@mineriadedatos.com.ar";10000;3;"Estudios universitarios (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";61;1.0;0.0;"1"
"C";"F";"janet22@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";2;"0-1 Km.";"Centro";47;0.3;0.7;"0"
"S";"F";"tracy6@mineriadedatos.com.ar";20000;5;"Educaci�n secundaria";"Obrero";"1";2;"0-1 Km.";"Centro";33;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"xavier66@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Profesional";"1";2;"5-10 Km.";"Norte";62;0.10526315789473684;0.8947368421052632;"0"
"C";"F";"amanda4@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";57;0.3333333333333333;0.6666666666666666;"0"
"C";"F";"carrie3@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Gesti�n";"0";3;"5-10 Km.";"Centro";63;0.5555555555555556;0.4444444444444444;"1"
"S";"M";"willie34@mineriadedatos.com.ar";60000;2;"Licenciatura";"Profesional";"1";1;"2-5 Km.";"Sur";45;0.9166666666666666;0.08333333333333333;"1"
"S";"F";"colleen44@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Sur";48;1.0;0.0;"1"
"S";"F";"lori20@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";43;0.13333333333333333;0.8666666666666667;"0"
"C";"F";"sara37@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Norte";41;0.2926829268292683;0.7073170731707317;"0"
"S";"M";"devin47@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Norte";35;0.0;1.0;"0"
"C";"M";"edwin30@mineriadedatos.com.ar";100000;2;"Licenciatura";"Gesti�n";"1";4;"10+ Km.";"Centro";67;0.2;0.8;"0"
"S";"F";"alexandra62@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"5-10 Km.";"Norte";34;0.20754716981132076;0.7924528301886793;"0"
"S";"M";"benjamin27@mineriadedatos.com.ar";50000;4;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";70;0.11428571428571428;0.8857142857142857;"0"
"S";"M";"max17@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria";"Obrero";"1";2;"0-1 Km.";"Centro";50;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"trisha10@mineriadedatos.com.ar";20000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";32;1.0;0.0;"1"
"C";"M";"allen2@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";32;0.0;1.0;"0"
"C";"M";"david54@mineriadedatos.com.ar";70000;3;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";42;0.9375;0.0625;"1"
"S";"M";"ian85@mineriadedatos.com.ar";80000;0;"Licenciatura";"Gesti�n";"1";1;"1-2 Km.";"Norte";45;0.38392857142857145;0.6160714285714286;"0"
"C";"M";"ryan36@mineriadedatos.com.ar";60000;2;"Licenciatura";"Gesti�n";"1";0;"2-5 Km.";"Norte";65;0.5491803278688525;0.45081967213114754;"1"
"S";"F";"lauren20@mineriadedatos.com.ar";80000;5;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";57;0.12727272727272726;0.8727272727272727;"0"
"C";"M";"noah44@mineriadedatos.com.ar";130000;2;"Licenciatura";"Gesti�n";"1";4;"0-1 Km.";"Norte";70;0.0;1.0;"0"
"S";"F";"brandi4@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria";"Gesti�n";"1";4;"10+ Km.";"Sur";41;0.5776173285198556;0.4223826714801444;"1"
"C";"M";"jason24@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";57;0.6097560975609756;0.3902439024390244;"1"
"C";"F";"jasmine61@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";43;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"christian37@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";42;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"dennis13@mineriadedatos.com.ar";80000;5;"Licenciatura";"Profesional";"1";2;"1-2 Km.";"Sur";55;0.06862745098039216;0.9313725490196079;"0"
"S";"F";"destiny52@mineriadedatos.com.ar";50000;3;"Licenciatura";"Obrero especializado";"1";2;"2-5 Km.";"Norte";47;0.08333333333333333;0.9166666666666666;"0"
"C";"M";"edwin27@mineriadedatos.com.ar";70000;3;"Estudios universitarios (en curso)";"Profesional";"0";2;"5-10 Km.";"Norte";56;0.8823529411764706;0.11764705882352941;"1"
"C";"M";"charles68@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";56;0.6097560975609756;0.3902439024390244;"1"
"C";"F";"michelle12@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"0-1 Km.";"Norte";43;0.42857142857142855;0.5714285714285714;"0"
"C";"M";"derek20@mineriadedatos.com.ar";30000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";44;0.9545454545454546;0.045454545454545456;"1"
"S";"M";"frank24@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";42;0.5984990619136961;0.40150093808630394;"1"
"S";"M";"lucas32@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";36;0.8823529411764706;0.11764705882352941;"1"
"C";"M";"kevin36@mineriadedatos.com.ar";60000;2;"Licenciatura";"Gesti�n";"1";0;"10+ Km.";"Norte";64;0.0;1.0;"0"
"S";"F";"mariah38@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"0";1;"0-1 Km.";"Norte";47;1.0;0.0;"1"
"C";"M";"hunter67@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";56;0.6097560975609756;0.3902439024390244;"1"
"C";"M";"jared3@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";52;0.5714285714285714;0.42857142857142855;"1"
"S";"F";"jaclyn7@mineriadedatos.com.ar";10000;3;"Licenciatura";"Administrativo";"0";2;"0-1 Km.";"Centro";94;0.0;1.0;"0"
"S";"M";"clarence21@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"0";0;"0-1 Km.";"Centro";45;0.5;0.5;"1"
"S";"F";"stephanie29@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";35;0.15151515151515152;0.8484848484848485;"0"
"C";"M";"devin27@mineriadedatos.com.ar";80000;4;"Licenciatura";"Gesti�n";"1";0;"0-1 Km.";"Norte";50;0.6384615384615384;0.36153846153846153;"1"
"C";"M";"dalton31@mineriadedatos.com.ar";20000;1;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";58;0.5;0.5;"1"
"S";"M";"jerry18@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero";"1";2;"0-1 Km.";"Centro";48;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"claudia14@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"1";0;"0-1 Km.";"Centro";50;0.7878787878787878;0.21212121212121213;"1"
"C";"M";"james79@mineriadedatos.com.ar";60000;4;"Licenciatura";"Gesti�n";"1";2;"2-5 Km.";"Norte";67;0.0;1.0;"0"
"C";"M";"phillip6@mineriadedatos.com.ar";50000;0;"Estudios de postgrado";"Obrero especializado";"0";0;"0-1 Km.";"Centro";43;0.8701298701298701;0.12987012987012986;"1"
"S";"M";"troy15@mineriadedatos.com.ar";10000;2;"Educaci�n secundaria";"Obrero";"1";2;"0-1 Km.";"Centro";59;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"jessica42@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";47;0.25;0.75;"0"
"C";"M";"devon1@mineriadedatos.com.ar";90000;0;"Licenciatura";"Profesional";"1";3;"10+ Km.";"Sur";41;0.6451612903225806;0.3548387096774194;"1"
"S";"M";"julian14@mineriadedatos.com.ar";80000;0;"Licenciatura";"Gesti�n";"1";1;"1-2 Km.";"Norte";44;0.38392857142857145;0.6160714285714286;"0"
"C";"F";"kayla45@mineriadedatos.com.ar";80000;3;"Estudios universitarios (en curso)";"Profesional";"1";1;"5-10 Km.";"Norte";57;1.0;0.0;"1"
"S";"M";"eugene24@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Administrativo";"0";1;"2-5 Km.";"Centro";37;0.5555555555555556;0.4444444444444444;"1"
"C";"F";"christina17@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Profesional";"1";2;"5-10 Km.";"Norte";36;0.10526315789473684;0.8947368421052632;"0"
"C";"F";"deborah12@mineriadedatos.com.ar";60000;1;"Licenciatura";"Profesional";"1";1;"0-1 Km.";"Sur";50;0.9655172413793104;0.034482758620689655;"1"
"C";"M";"jason36@mineriadedatos.com.ar";90000;0;"Licenciatura";"Profesional";"1";3;"10+ Km.";"Sur";39;0.6451612903225806;0.3548387096774194;"1"
"C";"M";"evan19@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";43;0.2926829268292683;0.7073170731707317;"0"
"C";"F";"elizabeth24@mineriadedatos.com.ar";100000;2;"Estudios universitarios (en curso)";"Profesional";"1";4;"5-10 Km.";"Centro";55;0.6363636363636364;0.36363636363636365;"1"
"C";"F";"dawn20@mineriadedatos.com.ar";20000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Sur";34;0.7647058823529411;0.23529411764705882;"1"
"C";"M";"roger5@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria";"Gesti�n";"1";2;"10+ Km.";"Sur";40;0.5776173285198556;0.4223826714801444;"1"
"C";"M";"eduardo83@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";55;0.0;1.0;"0"
"C";"M";"wayne13@mineriadedatos.com.ar";90000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Centro";57;0.14285714285714285;0.8571428571428571;"0"
"C";"F";"tiffany6@mineriadedatos.com.ar";50000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";41;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"jeremiah38@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"1-2 Km.";"Norte";58;0.16666666666666666;0.8333333333333334;"0"
"S";"F";"victoria54@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Profesional";"1";2;"2-5 Km.";"Norte";43;0.016666666666666666;0.9833333333333333;"0"
"S";"M";"jesse19@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";82;0.12727272727272726;0.8727272727272727;"0"
"S";"F";"haley26@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";35;0.0;1.0;"0"
"S";"M";"derek9@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";58;0.5776173285198556;0.4223826714801444;"1"
"S";"F";"arianna1@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"drew8@mineriadedatos.com.ar";30000;1;"Educaci�n secundaria";"Administrativo";"1";1;"5-10 Km.";"Norte";58;0.0;1.0;"0"
"S";"M";"charles9@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Norte";63;0.0;1.0;"0"
"C";"F";"chelsea8@mineriadedatos.com.ar";30000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";42;0.9545454545454546;0.045454545454545456;"1"
"C";"M";"alejandro25@mineriadedatos.com.ar";110000;4;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Centro";62;1.0;0.0;"1"
"C";"M";"luis41@mineriadedatos.com.ar";60000;3;"Estudios de postgrado";"Gesti�n";"0";2;"1-2 Km.";"Norte";74;0.0;1.0;"0"
"C";"M";"jacob16@mineriadedatos.com.ar";70000;4;"Licenciatura";"Gesti�n";"1";1;"10+ Km.";"Norte";65;1.0;0.0;"1"
"S";"F";"morgan83@mineriadedatos.com.ar";60000;4;"Licenciatura";"Obrero especializado";"0";2;"0-1 Km.";"Norte";49;0.5714285714285714;0.42857142857142855;"1"
"C";"F";"brittany20@mineriadedatos.com.ar";80000;3;"Licenciatura";"Obrero especializado";"1";2;"2-5 Km.";"Norte";47;0.8888888888888888;0.1111111111111111;"1"
"S";"F";"megan48@mineriadedatos.com.ar";70000;1;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";41;0.9285714285714286;0.07142857142857142;"1"
"S";"F";"meredith32@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Sur";33;0.9166666666666666;0.08333333333333333;"1"
"S";"F";"alyssa4@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";61;0.3877118644067797;0.6122881355932204;"0"
"C";"M";"jack42@mineriadedatos.com.ar";10000;2;"Estudios universitarios (en curso)";"Obrero";"1";0;"1-2 Km.";"Centro";58;0.0;1.0;"0"
"S";"F";"isabel4@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Profesional";"0";2;"1-2 Km.";"Norte";65;0.16666666666666666;0.8333333333333334;"0"
"S";"F";"kaitlyn39@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";43;0.8181818181818182;0.18181818181818182;"1"
"S";"M";"donald15@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";40;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"cindy19@mineriadedatos.com.ar";110000;1;"Licenciatura";"Gesti�n";"1";3;"2-5 Km.";"Norte";51;0.8888888888888888;0.1111111111111111;"1"
