"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"C";"M";"nathan0@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"1";"2-5 Km.";"Norte";"42";"0.9038461538461539";"0.09615384615384616";"1"
"S";"M";"mario18@mineriadedatos.com.ar";"130000";"0";"Estudios universitarios (en curso)";"Gesti�n";"1";"4";"0-1 Km.";"Sur";"41";"0.9230769230769231";"0.07692307692307693";"1"
"C";"M";"keith25@mineriadedatos.com.ar";"70000";"4";"Estudios de postgrado";"Profesional";"1";"0";"0-1 Km.";"Norte";"43";"0.9285714285714286";"0.07142857142857142";"1"
"C";"M";"kelvin14@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Obrero especializado";"1";"2";"0-1 Km.";"Centro";"47";"0.8";"0.2";"1"
"S";"M";"joe9@mineriadedatos.com.ar";"20000";"0";"Estudios universitarios (en curso)";"Obrero";"0";"1";"2-5 Km.";"Centro";"43";"0.5";"0.5";"1"
"S";"F";"maria6@mineriadedatos.com.ar";"80000";"3";"Licenciatura";"Obrero especializado";"1";"2";"2-5 Km.";"Norte";"48";"0.8888888888888888";"0.1111111111111111";"1"
"C";"M";"jesse24@mineriadedatos.com.ar";"40000";"4";"Educaci�n secundaria";"Obrero especializado";"1";"2";"0-1 Km.";"Norte";"52";"0.5714285714285714";"0.42857142857142855";"1"
"S";"F";"natalie60@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"0";"1";"0-1 Km.";"Sur";"50";"1.0";"0.0";"1"
"C";"M";"alex26@mineriadedatos.com.ar";"130000";"1";"Licenciatura";"Gesti�n";"1";"3";"0-1 Km.";"Norte";"51";"1.0";"0.0";"1"
"C";"F";"krystal4@mineriadedatos.com.ar";"20000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Sur";"34";"0.7647058823529411";"0.23529411764705882";"1"
"C";"M";"xavier34@mineriadedatos.com.ar";"80000";"0";"Licenciatura";"Gesti�n";"0";"1";"0-1 Km.";"Norte";"44";"0.6384615384615384";"0.36153846153846153";"1"
"C";"F";"carol26@mineriadedatos.com.ar";"30000";"3";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"52";"0.6666666666666666";"0.3333333333333333";"1"
"S";"F";"virginia23@mineriadedatos.com.ar";"40000";"2";"Estudios universitarios (en curso)";"Obrero especializado";"0";"2";"1-2 Km.";"Sur";"59";"0.5";"0.5";"1"
"C";"M";"thomas84@mineriadedatos.com.ar";"90000";"4";"Educaci�n secundaria";"Gesti�n";"1";"3";"5-10 Km.";"Centro";"62";"0.5555555555555556";"0.4444444444444444";"1"
"S";"F";"erica2@mineriadedatos.com.ar";"70000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"5-10 Km.";"Sur";"57";"0.75";"0.25";"1"
"S";"F";"crystal10@mineriadedatos.com.ar";"10000";"3";"Educaci�n secundaria";"Obrero";"1";"0";"0-1 Km.";"Centro";"45";"0.76";"0.24";"1"
"S";"F";"rebekah37@mineriadedatos.com.ar";"100000";"0";"Educaci�n secundaria";"Gesti�n";"1";"4";"10+ Km.";"Sur";"42";"0.5776173285198556";"0.4223826714801444";"1"
"C";"F";"kayla10@mineriadedatos.com.ar";"100000";"1";"Estudios de postgrado";"Gesti�n";"1";"1";"0-1 Km.";"Norte";"78";"0.6384615384615384";"0.36153846153846153";"1"
"C";"F";"anna69@mineriadedatos.com.ar";"130000";"1";"Licenciatura";"Gesti�n";"1";"4";"2-5 Km.";"Norte";"51";"1.0";"0.0";"1"
"C";"M";"brent17@mineriadedatos.com.ar";"30000";"3";"Educaci�n secundaria";"Obrero especializado";"1";"2";"5-10 Km.";"Sur";"61";"0.6190476190476191";"0.38095238095238093";"1"
"C";"M";"reginald2@mineriadedatos.com.ar";"30000";"2";"Estudios universitarios (en curso)";"Administrativo";"0";"2";"1-2 Km.";"Sur";"65";"1.0";"0.0";"1"
"C";"M";"richard82@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Obrero especializado";"1";"2";"0-1 Km.";"Centro";"47";"0.8";"0.2";"1"
"C";"F";"abigail23@mineriadedatos.com.ar";"70000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"0-1 Km.";"Norte";"51";"1.0";"0.0";"1"
"S";"M";"isaac15@mineriadedatos.com.ar";"70000";"3";"Estudios de postgrado";"Gesti�n";"1";"2";"5-10 Km.";"Norte";"59";"0.7333333333333333";"0.26666666666666666";"1"
"C";"F";"emma35@mineriadedatos.com.ar";"40000";"1";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"0-1 Km.";"Norte";"58";"0.6097560975609756";"0.3902439024390244";"1"
"C";"F";"tammy19@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"51";"0.6666666666666666";"0.3333333333333333";"1"
"C";"F";"alexandra12@mineriadedatos.com.ar";"60000";"4";"Licenciatura";"Profesional";"0";"1";"0-1 Km.";"Norte";"54";"0.5";"0.5";"1"
"S";"F";"trisha17@mineriadedatos.com.ar";"20000";"4";"Educaci�n secundaria";"Obrero";"1";"1";"0-1 Km.";"Centro";"36";"1.0";"0.0";"1"
"C";"F";"bianca5@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"54";"0.6666666666666666";"0.3333333333333333";"1"
"S";"M";"fernando34@mineriadedatos.com.ar";"10000";"1";"Educaci�n secundaria";"Obrero";"1";"0";"2-5 Km.";"Sur";"35";"1.0";"0.0";"1"
"C";"F";"kathleen7@mineriadedatos.com.ar";"90000";"1";"Estudios de postgrado";"Gesti�n";"1";"0";"0-1 Km.";"Sur";"43";"0.9655172413793104";"0.034482758620689655";"1"
"C";"M";"marcus54@mineriadedatos.com.ar";"60000";"1";"Licenciatura";"Profesional";"1";"1";"5-10 Km.";"Sur";"51";"1.0";"0.0";"1"
"C";"M";"lucas79@mineriadedatos.com.ar";"60000";"4";"Licenciatura";"Profesional";"1";"2";"2-5 Km.";"Norte";"50";"0.6153846153846154";"0.38461538461538464";"1"
"C";"F";"jasmine13@mineriadedatos.com.ar";"40000";"1";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"0-1 Km.";"Norte";"56";"0.6097560975609756";"0.3902439024390244";"1"
"C";"F";"summer4@mineriadedatos.com.ar";"110000";"0";"Estudios universitarios (en curso)";"Gesti�n";"0";"3";"10+ Km.";"Sur";"40";"1.0";"0.0";"1"
"S";"F";"joanna5@mineriadedatos.com.ar";"60000";"0";"Estudios de postgrado";"Profesional";"1";"1";"2-5 Km.";"Norte";"45";"1.0";"0.0";"1"
"C";"F";"jaime11@mineriadedatos.com.ar";"90000";"2";"Licenciatura";"Profesional";"1";"0";"0-1 Km.";"Sur";"45";"0.9655172413793104";"0.034482758620689655";"1"
"C";"F";"sarah5@mineriadedatos.com.ar";"60000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"0-1 Km.";"Norte";"51";"0.6097560975609756";"0.3902439024390244";"1"
"S";"F";"kristina5@mineriadedatos.com.ar";"40000";"3";"Educaci�n secundaria (en curso)";"Administrativo";"0";"2";"1-2 Km.";"Sur";"58";"0.9411764705882353";"0.058823529411764705";"1"
"C";"M";"brendan6@mineriadedatos.com.ar";"40000";"0";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"44";"0.8701298701298701";"0.12987012987012986";"1"
"C";"F";"lisa10@mineriadedatos.com.ar";"70000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"5-10 Km.";"Sur";"55";"0.75";"0.25";"1"
"S";"M";"noah40@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"0";"1";"2-5 Km.";"Norte";"45";"0.9375";"0.0625";"1"
"C";"F";"carmen0@mineriadedatos.com.ar";"50000";"1";"Estudios de postgrado";"Obrero especializado";"1";"0";"1-2 Km.";"Norte";"40";"1.0";"0.0";"1"
"S";"M";"ethan43@mineriadedatos.com.ar";"40000";"0";"Educaci�n secundaria";"Obrero especializado";"0";"2";"1-2 Km.";"Norte";"38";"1.0";"0.0";"1"
"S";"M";"ryan28@mineriadedatos.com.ar";"90000";"2";"Estudios universitarios (en curso)";"Profesional";"0";"1";"2-5 Km.";"Norte";"55";"0.8333333333333334";"0.16666666666666666";"1"
"C";"F";"kathleen10@mineriadedatos.com.ar";"60000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"5-10 Km.";"Sur";"52";"0.5714285714285714";"0.42857142857142855";"1"
"C";"F";"natalie55@mineriadedatos.com.ar";"40000";"3";"Estudios universitarios (en curso)";"Profesional";"0";"2";"5-10 Km.";"Norte";"60";"0.8";"0.2";"1"
"S";"M";"gary15@mineriadedatos.com.ar";"30000";"0";"Educaci�n secundaria";"Obrero";"0";"1";"2-5 Km.";"Centro";"40";"0.5984990619136961";"0.40150093808630394";"1"
"S";"F";"toni19@mineriadedatos.com.ar";"40000";"0";"Educaci�n secundaria";"Obrero especializado";"0";"2";"1-2 Km.";"Norte";"37";"0.5";"0.5";"1"
"C";"F";"sophia14@mineriadedatos.com.ar";"60000";"2";"Estudios universitarios (en curso)";"Profesional";"1";"2";"2-5 Km.";"Norte";"63";"0.8571428571428571";"0.14285714285714285";"1"
"S";"F";"linda31@mineriadedatos.com.ar";"80000";"2";"Educaci�n secundaria";"Obrero especializado";"1";"2";"5-10 Km.";"Sur";"57";"0.5776173285198556";"0.4223826714801444";"1"
"C";"F";"donna14@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"1";"1-2 Km.";"Centro";"39";"0.9545454545454546";"0.045454545454545456";"1"
"C";"F";"sydney27@mineriadedatos.com.ar";"50000";"4";"Licenciatura";"Gesti�n";"1";"2";"1-2 Km.";"Norte";"70";"1.0";"0.0";"1"
"C";"F";"lisa17@mineriadedatos.com.ar";"30000";"3";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"53";"0.8701298701298701";"0.12987012987012986";"1"
"C";"M";"thomas71@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"0-1 Km.";"Norte";"40";"0.8333333333333334";"0.16666666666666666";"1"
"C";"M";"christian8@mineriadedatos.com.ar";"80000";"4";"Licenciatura";"Gesti�n";"1";"2";"1-2 Km.";"Norte";"72";"1.0";"0.0";"1"
"S";"F";"kendra9@mineriadedatos.com.ar";"10000";"5";"Educaci�n secundaria (en curso)";"Obrero";"1";"1";"0-1 Km.";"Centro";"46";"0.76";"0.24";"1"
"S";"F";"natalie51@mineriadedatos.com.ar";"70000";"2";"Estudios de postgrado";"Profesional";"0";"1";"0-1 Km.";"Norte";"53";"0.9285714285714286";"0.07142857142857142";"1"
"C";"F";"diana16@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"1-2 Km.";"Centro";"38";"0.9545454545454546";"0.045454545454545456";"1"
"S";"F";"kelsey16@mineriadedatos.com.ar";"40000";"0";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"43";"0.8701298701298701";"0.12987012987012986";"1"
"C";"F";"heidi9@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"70";"0.6666666666666666";"0.3333333333333333";"1"
"S";"M";"noah23@mineriadedatos.com.ar";"70000";"4";"Licenciatura";"Profesional";"1";"2";"2-5 Km.";"Norte";"49";"0.8888888888888888";"0.1111111111111111";"1"
"C";"F";"robin10@mineriadedatos.com.ar";"20000";"2";"Educaci�n secundaria";"Obrero";"0";"1";"0-1 Km.";"Centro";"47";"0.7567567567567568";"0.24324324324324326";"1"
"S";"M";"bryce3@mineriadedatos.com.ar";"40000";"0";"Licenciatura";"Profesional";"0";"1";"2-5 Km.";"Norte";"45";"1.0";"0.0";"1"
"C";"M";"miguel27@mineriadedatos.com.ar";"160000";"1";"Licenciatura";"Gesti�n";"1";"4";"2-5 Km.";"Norte";"52";"1.0";"0.0";"1"
"S";"F";"katelyn8@mineriadedatos.com.ar";"80000";"2";"Educaci�n secundaria";"Obrero especializado";"0";"2";"1-2 Km.";"Sur";"57";"0.5776173285198556";"0.4223826714801444";"1"
"S";"F";"kristi21@mineriadedatos.com.ar";"70000";"0";"Estudios universitarios (en curso)";"Profesional";"1";"2";"5-10 Km.";"Norte";"39";"0.8823529411764706";"0.11764705882352941";"1"
"C";"M";"luke25@mineriadedatos.com.ar";"160000";"1";"Licenciatura";"Gesti�n";"0";"3";"2-5 Km.";"Norte";"51";"0.8888888888888888";"0.1111111111111111";"1"
"C";"F";"emily7@mineriadedatos.com.ar";"70000";"3";"Estudios universitarios (en curso)";"Profesional";"1";"0";"5-10 Km.";"Norte";"57";"1.0";"0.0";"1"
"C";"F";"nancy20@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"69";"0.6666666666666666";"0.3333333333333333";"1"
"S";"M";"elijah14@mineriadedatos.com.ar";"90000";"2";"Estudios universitarios (en curso)";"Profesional";"1";"0";"5-10 Km.";"Norte";"56";"1.0";"0.0";"1"
"C";"F";"cara12@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"1";"0";"0-1 Km.";"Centro";"70";"0.5714285714285714";"0.42857142857142855";"1"
"C";"M";"xavier41@mineriadedatos.com.ar";"40000";"0";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"44";"0.8701298701298701";"0.12987012987012986";"1"
"C";"F";"jocelyn14@mineriadedatos.com.ar";"30000";"1";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"54";"0.8701298701298701";"0.12987012987012986";"1"
"C";"F";"emily10@mineriadedatos.com.ar";"60000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"5-10 Km.";"Sur";"51";"0.5714285714285714";"0.42857142857142855";"1"
"S";"F";"lacey21@mineriadedatos.com.ar";"20000";"2";"Educaci�n secundaria";"Obrero";"1";"1";"0-1 Km.";"Centro";"47";"0.7567567567567568";"0.24324324324324326";"1"
"S";"F";"tiffany18@mineriadedatos.com.ar";"20000";"2";"Educaci�n secundaria";"Obrero especializado";"1";"2";"5-10 Km.";"Sur";"64";"0.6190476190476191";"0.38095238095238093";"1"
"C";"M";"cory19@mineriadedatos.com.ar";"40000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"46";"0.6666666666666666";"0.3333333333333333";"1"
"S";"F";"olivia58@mineriadedatos.com.ar";"70000";"1";"Estudios de postgrado";"Profesional";"0";"1";"0-1 Km.";"Norte";"53";"0.9285714285714286";"0.07142857142857142";"1"
"C";"F";"brandi2@mineriadedatos.com.ar";"20000";"1";"Estudios de postgrado";"Administrativo";"1";"0";"0-1 Km.";"Centro";"52";"0.5";"0.5";"1"
"C";"F";"katelyn42@mineriadedatos.com.ar";"70000";"4";"Estudios de postgrado";"Gesti�n";"1";"2";"5-10 Km.";"Norte";"79";"0.7333333333333333";"0.26666666666666666";"1"
"C";"M";"brian29@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"49";"0.6666666666666666";"0.3333333333333333";"1"
"C";"M";"leonard1@mineriadedatos.com.ar";"130000";"2";"Estudios universitarios (en curso)";"Profesional";"1";"2";"0-1 Km.";"Centro";"56";"1.0";"0.0";"1"
"C";"F";"michele34@mineriadedatos.com.ar";"40000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"44";"0.9545454545454546";"0.045454545454545456";"1"
"C";"F";"diane14@mineriadedatos.com.ar";"90000";"2";"Licenciatura";"Profesional";"1";"0";"0-1 Km.";"Sur";"43";"0.9655172413793104";"0.034482758620689655";"1"
"S";"M";"danny15@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"1";"1";"5-10 Km.";"Sur";"47";"1.0";"0.0";"1"
"S";"F";"shawna11@mineriadedatos.com.ar";"10000";"1";"Educaci�n secundaria";"Obrero";"1";"0";"2-5 Km.";"Sur";"36";"1.0";"0.0";"1"
"C";"M";"marcus52@mineriadedatos.com.ar";"30000";"1";"Licenciatura";"Obrero especializado";"1";"1";"1-2 Km.";"Norte";"59";"0.6666666666666666";"0.3333333333333333";"1"
"C";"F";"brooke13@mineriadedatos.com.ar";"80000";"2";"Estudios de postgrado";"Profesional";"1";"0";"0-1 Km.";"Norte";"43";"0.9285714285714286";"0.07142857142857142";"1"
"C";"F";"savannah17@mineriadedatos.com.ar";"80000";"4";"Estudios universitarios (en curso)";"Profesional";"0";"1";"2-5 Km.";"Centro";"60";"0.5";"0.5";"1"
"S";"F";"miranda19@mineriadedatos.com.ar";"120000";"1";"Estudios universitarios (en curso)";"Profesional";"1";"4";"5-10 Km.";"Norte";"51";"0.7272727272727273";"0.2727272727272727";"1"
"C";"F";"alicia0@mineriadedatos.com.ar";"150000";"0";"Educaci�n secundaria (en curso)";"Profesional";"1";"4";"10+ Km.";"Sur";"41";"0.5776173285198556";"0.4223826714801444";"1"
"C";"M";"micheal17@mineriadedatos.com.ar";"40000";"0";"Estudios de postgrado";"Obrero especializado";"1";"0";"0-1 Km.";"Centro";"44";"0.8701298701298701";"0.12987012987012986";"1"
"S";"M";"ronnie17@mineriadedatos.com.ar";"110000";"2";"Estudios universitarios (en curso)";"Profesional";"1";"4";"5-10 Km.";"Centro";"57";"0.6363636363636364";"0.36363636363636365";"1"
"C";"M";"omar6@mineriadedatos.com.ar";"100000";"0";"Educaci�n secundaria";"Gesti�n";"1";"3";"10+ Km.";"Sur";"42";"0.5776173285198556";"0.4223826714801444";"1"
"S";"M";"marcus34@mineriadedatos.com.ar";"70000";"0";"Estudios universitarios (en curso)";"Obrero especializado";"1";"2";"5-10 Km.";"Norte";"34";"0.8823529411764706";"0.11764705882352941";"1"
"C";"F";"holly4@mineriadedatos.com.ar";"10000";"3";"Estudios universitarios (en curso)";"Obrero";"0";"2";"0-1 Km.";"Centro";"61";"1.0";"0.0";"1"
"C";"F";"carrie3@mineriadedatos.com.ar";"90000";"4";"Educaci�n secundaria";"Gesti�n";"0";"3";"5-10 Km.";"Centro";"63";"0.5555555555555556";"0.4444444444444444";"1"
"S";"M";"willie34@mineriadedatos.com.ar";"60000";"2";"Licenciatura";"Profesional";"1";"1";"2-5 Km.";"Sur";"45";"0.9166666666666666";"0.08333333333333333";"1"
"S";"F";"colleen44@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"0";"1";"0-1 Km.";"Sur";"48";"1.0";"0.0";"1"
"S";"F";"trisha10@mineriadedatos.com.ar";"20000";"0";"Estudios universitarios (en curso)";"Obrero especializado";"0";"2";"1-2 Km.";"Norte";"32";"1.0";"0.0";"1"
"C";"M";"david54@mineriadedatos.com.ar";"70000";"3";"Estudios de postgrado";"Profesional";"1";"0";"2-5 Km.";"Norte";"42";"0.9375";"0.0625";"1"
"C";"M";"ryan36@mineriadedatos.com.ar";"60000";"2";"Licenciatura";"Gesti�n";"1";"0";"2-5 Km.";"Norte";"65";"0.5491803278688525";"0.45081967213114754";"1"
"S";"F";"brandi4@mineriadedatos.com.ar";"100000";"0";"Educaci�n secundaria";"Gesti�n";"1";"4";"10+ Km.";"Sur";"41";"0.5776173285198556";"0.4223826714801444";"1"
"C";"M";"jason24@mineriadedatos.com.ar";"40000";"1";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"0-1 Km.";"Norte";"57";"0.6097560975609756";"0.3902439024390244";"1"
"C";"F";"jasmine61@mineriadedatos.com.ar";"70000";"5";"Estudios de postgrado";"Profesional";"1";"0";"0-1 Km.";"Norte";"43";"0.9285714285714286";"0.07142857142857142";"1"
"C";"M";"christian37@mineriadedatos.com.ar";"40000";"1";"Licenciatura";"Obrero especializado";"1";"1";"2-5 Km.";"Norte";"42";"0.9038461538461539";"0.09615384615384616";"1"
"C";"M";"edwin27@mineriadedatos.com.ar";"70000";"3";"Estudios universitarios (en curso)";"Profesional";"0";"2";"5-10 Km.";"Norte";"56";"0.8823529411764706";"0.11764705882352941";"1"
"C";"M";"charles68@mineriadedatos.com.ar";"40000";"1";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"0-1 Km.";"Norte";"56";"0.6097560975609756";"0.3902439024390244";"1"
"C";"M";"derek20@mineriadedatos.com.ar";"30000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"44";"0.9545454545454546";"0.045454545454545456";"1"
"S";"M";"frank24@mineriadedatos.com.ar";"30000";"0";"Educaci�n secundaria";"Obrero";"0";"1";"2-5 Km.";"Centro";"42";"0.5984990619136961";"0.40150093808630394";"1"
"S";"M";"lucas32@mineriadedatos.com.ar";"70000";"0";"Estudios universitarios (en curso)";"Obrero especializado";"1";"2";"5-10 Km.";"Norte";"36";"0.8823529411764706";"0.11764705882352941";"1"
"S";"F";"mariah38@mineriadedatos.com.ar";"60000";"0";"Estudios de postgrado";"Profesional";"0";"1";"0-1 Km.";"Norte";"47";"1.0";"0.0";"1"
"C";"M";"hunter67@mineriadedatos.com.ar";"40000";"1";"Estudios universitarios (en curso)";"Administrativo";"1";"1";"0-1 Km.";"Norte";"56";"0.6097560975609756";"0.3902439024390244";"1"
"C";"M";"jared3@mineriadedatos.com.ar";"60000";"1";"Estudios universitarios (en curso)";"Obrero especializado";"1";"1";"5-10 Km.";"Sur";"52";"0.5714285714285714";"0.42857142857142855";"1"
"S";"M";"clarence21@mineriadedatos.com.ar";"20000";"1";"Estudios universitarios (en curso)";"Obrero";"0";"0";"0-1 Km.";"Centro";"45";"0.5";"0.5";"1"
"C";"M";"devin27@mineriadedatos.com.ar";"80000";"4";"Licenciatura";"Gesti�n";"1";"0";"0-1 Km.";"Norte";"50";"0.6384615384615384";"0.36153846153846153";"1"
"C";"M";"dalton31@mineriadedatos.com.ar";"20000";"1";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"58";"0.5";"0.5";"1"
"S";"F";"claudia14@mineriadedatos.com.ar";"30000";"2";"Estudios universitarios (en curso)";"Administrativo";"1";"0";"0-1 Km.";"Centro";"50";"0.7878787878787878";"0.21212121212121213";"1"
"C";"M";"phillip6@mineriadedatos.com.ar";"50000";"0";"Estudios de postgrado";"Obrero especializado";"0";"0";"0-1 Km.";"Centro";"43";"0.8701298701298701";"0.12987012987012986";"1"
"C";"M";"devon1@mineriadedatos.com.ar";"90000";"0";"Licenciatura";"Profesional";"1";"3";"10+ Km.";"Sur";"41";"0.6451612903225806";"0.3548387096774194";"1"
"C";"F";"kayla45@mineriadedatos.com.ar";"80000";"3";"Estudios universitarios (en curso)";"Profesional";"1";"1";"5-10 Km.";"Norte";"57";"1.0";"0.0";"1"
"S";"M";"eugene24@mineriadedatos.com.ar";"30000";"0";"Estudios universitarios (en curso)";"Administrativo";"0";"1";"2-5 Km.";"Centro";"37";"0.5555555555555556";"0.4444444444444444";"1"
"C";"F";"deborah12@mineriadedatos.com.ar";"60000";"1";"Licenciatura";"Profesional";"1";"1";"0-1 Km.";"Sur";"50";"0.9655172413793104";"0.034482758620689655";"1"
"C";"M";"jason36@mineriadedatos.com.ar";"90000";"0";"Licenciatura";"Profesional";"1";"3";"10+ Km.";"Sur";"39";"0.6451612903225806";"0.3548387096774194";"1"
"C";"F";"elizabeth24@mineriadedatos.com.ar";"100000";"2";"Estudios universitarios (en curso)";"Profesional";"1";"4";"5-10 Km.";"Centro";"55";"0.6363636363636364";"0.36363636363636365";"1"
"C";"F";"dawn20@mineriadedatos.com.ar";"20000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Sur";"34";"0.7647058823529411";"0.23529411764705882";"1"
"C";"M";"roger5@mineriadedatos.com.ar";"100000";"0";"Educaci�n secundaria";"Gesti�n";"1";"2";"10+ Km.";"Sur";"40";"0.5776173285198556";"0.4223826714801444";"1"
"C";"F";"tiffany6@mineriadedatos.com.ar";"50000";"0";"Estudios de postgrado";"Obrero especializado";"1";"0";"1-2 Km.";"Norte";"41";"0.9285714285714286";"0.07142857142857142";"1"
"S";"M";"derek9@mineriadedatos.com.ar";"80000";"2";"Educaci�n secundaria";"Obrero especializado";"0";"2";"1-2 Km.";"Sur";"58";"0.5776173285198556";"0.4223826714801444";"1"
"C";"F";"chelsea8@mineriadedatos.com.ar";"30000";"0";"Licenciatura";"Administrativo";"1";"0";"0-1 Km.";"Centro";"42";"0.9545454545454546";"0.045454545454545456";"1"
"C";"M";"alejandro25@mineriadedatos.com.ar";"110000";"4";"Estudios universitarios (en curso)";"Profesional";"1";"2";"10+ Km.";"Centro";"62";"1.0";"0.0";"1"
"C";"M";"jacob16@mineriadedatos.com.ar";"70000";"4";"Licenciatura";"Gesti�n";"1";"1";"10+ Km.";"Norte";"65";"1.0";"0.0";"1"
"S";"F";"morgan83@mineriadedatos.com.ar";"60000";"4";"Licenciatura";"Obrero especializado";"0";"2";"0-1 Km.";"Norte";"49";"0.5714285714285714";"0.42857142857142855";"1"
"C";"F";"brittany20@mineriadedatos.com.ar";"80000";"3";"Licenciatura";"Obrero especializado";"1";"2";"2-5 Km.";"Norte";"47";"0.8888888888888888";"0.1111111111111111";"1"
"S";"F";"megan48@mineriadedatos.com.ar";"70000";"1";"Estudios de postgrado";"Profesional";"0";"0";"0-1 Km.";"Norte";"41";"0.9285714285714286";"0.07142857142857142";"1"
"S";"F";"meredith32@mineriadedatos.com.ar";"10000";"0";"Estudios universitarios (en curso)";"Obrero";"1";"1";"2-5 Km.";"Sur";"33";"0.9166666666666666";"0.08333333333333333";"1"
"S";"F";"kaitlyn39@mineriadedatos.com.ar";"60000";"1";"Estudios de postgrado";"Profesional";"0";"0";"0-1 Km.";"Norte";"43";"0.8181818181818182";"0.18181818181818182";"1"
"C";"F";"cindy19@mineriadedatos.com.ar";"110000";"1";"Licenciatura";"Gesti�n";"1";"3";"2-5 Km.";"Norte";"51";"0.8888888888888888";"0.1111111111111111";"1"
"C";"F";"megan27@mineriadedatos.com.ar";"80000";"4";"Estudios universitarios (en curso)";"Profesional";"0";"1";"2-5 Km.";"Centro";"59";"0.5";"0.5";"1"
"C";"F";"kellie8@mineriadedatos.com.ar";"70000";"0";"Licenciatura";"Profesional";"1";"2";"10+ Km.";"Sur";"37";"0.8";"0.2";"1"
"S";"F";"alyssa32@mineriadedatos.com.ar";"60000";"4";"Licenciatura";"Obrero especializado";"0";"2";"0-1 Km.";"Norte";"48";"0.5714285714285714";"0.42857142857142855";"1"
"C";"F";"trisha13@mineriadedatos.com.ar";"40000";"0";"Licenciatura";"Profesional";"0";"0";"0-1 Km.";"Centro";"46";"0.6666666666666666";"0.3333333333333333";"1"
"S";"F";"meredith39@mineriadedatos.com.ar";"60000";"0";"Estudios de postgrado";"Profesional";"0";"1";"2-5 Km.";"Norte";"45";"1.0";"0.0";"1"
"S";"M";"warren6@mineriadedatos.com.ar";"80000";"4";"Estudios de postgrado";"Profesional";"1";"0";"0-1 Km.";"Norte";"53";"0.9285714285714286";"0.07142857142857142";"1"
"C";"M";"gabriel32@mineriadedatos.com.ar";"80000";"3";"Estudios de postgrado";"Profesional";"1";"0";"0-1 Km.";"Norte";"44";"0.9285714285714286";"0.07142857142857142";"1"
"S";"F";"evelyn3@mineriadedatos.com.ar";"30000";"0";"Estudios universitarios (en curso)";"Administrativo";"0";"1";"2-5 Km.";"Centro";"37";"0.5555555555555556";"0.4444444444444444";"1"
